capturado_utc,puerto,frontera,puerto_nombre,cruce,clase,carril,estado,minutos,carriles_abiertos,hora_cbp,puerto_estado,sentido
2026-05-19T12:00:00+00:00,250301,Mexican Border,Calexico East,Calexico East,pasajeros,sentri,promedio-diario,10,,SANDAG,,norte
2026-05-19T12:00:00+00:00,250301,Mexican Border,Calexico East,Calexico East,carga,general,promedio-diario,24,,SANDAG,,norte
2026-05-19T12:00:00+00:00,250301,Mexican Border,Calexico East,Calexico East,carga,fast,promedio-diario,14,,SANDAG,,norte
2026-05-19T12:00:00+00:00,250201,Mexican Border,Andrade,Andrade,peatones,general,promedio-diario,1,,SANDAG,,norte
2026-05-19T12:00:00+00:00,250501,Mexican Border,Tecate,Tecate,carga,general,promedio-diario,10,,SANDAG,,norte
2026-05-19T12:00:00+00:00,250501,Mexican Border,Tecate,Tecate,pasajeros,general,promedio-diario,99,,SANDAG,,norte
2026-05-19T12:00:00+00:00,250501,Mexican Border,Tecate,Tecate,peatones,general,promedio-diario,10,,SANDAG,,norte
2026-05-20T12:00:00+00:00,250301,Mexican Border,Calexico East,Calexico East,pasajeros,general,promedio-diario,42,,SANDAG,,norte
2026-05-20T12:00:00+00:00,250301,Mexican Border,Calexico East,Calexico East,peatones,general,promedio-diario,5,,SANDAG,,norte
2026-05-20T12:00:00+00:00,250201,Mexican Border,Andrade,Andrade,pasajeros,general,promedio-diario,9,,SANDAG,,norte
2026-05-20T12:00:00+00:00,250301,Mexican Border,Calexico East,Calexico East,pasajeros,sentri,promedio-diario,11,,SANDAG,,norte
2026-05-20T12:00:00+00:00,250301,Mexican Border,Calexico East,Calexico East,carga,general,promedio-diario,20,,SANDAG,,norte
2026-05-20T12:00:00+00:00,250301,Mexican Border,Calexico East,Calexico East,carga,fast,promedio-diario,15,,SANDAG,,norte
2026-05-20T12:00:00+00:00,250201,Mexican Border,Andrade,Andrade,peatones,general,promedio-diario,0,,SANDAG,,norte
2026-05-20T12:00:00+00:00,250501,Mexican Border,Tecate,Tecate,peatones,general,promedio-diario,14,,SANDAG,,norte
2026-05-20T12:00:00+00:00,250501,Mexican Border,Tecate,Tecate,carga,general,promedio-diario,19,,SANDAG,,norte
2026-05-20T12:00:00+00:00,250501,Mexican Border,Tecate,Tecate,pasajeros,general,promedio-diario,81,,SANDAG,,norte
2026-05-21T12:00:00+00:00,250301,Mexican Border,Calexico East,Calexico East,pasajeros,general,promedio-diario,32,,SANDAG,,norte
2026-05-21T12:00:00+00:00,250301,Mexican Border,Calexico East,Calexico East,peatones,general,promedio-diario,5,,SANDAG,,norte
2026-05-21T12:00:00+00:00,250301,Mexican Border,Calexico East,Calexico East,pasajeros,sentri,promedio-diario,12,,SANDAG,,norte
2026-05-21T12:00:00+00:00,250301,Mexican Border,Calexico East,Calexico East,carga,general,promedio-diario,16,,SANDAG,,norte
2026-05-21T12:00:00+00:00,250301,Mexican Border,Calexico East,Calexico East,carga,fast,promedio-diario,15,,SANDAG,,norte
2026-05-21T12:00:00+00:00,250201,Mexican Border,Andrade,Andrade,peatones,general,promedio-diario,3,,SANDAG,,norte
2026-05-21T12:00:00+00:00,250201,Mexican Border,Andrade,Andrade,pasajeros,general,promedio-diario,56,,SANDAG,,norte
2026-05-21T12:00:00+00:00,250501,Mexican Border,Tecate,Tecate,peatones,general,promedio-diario,14,,SANDAG,,norte
2026-05-21T12:00:00+00:00,250501,Mexican Border,Tecate,Tecate,carga,general,promedio-diario,21,,SANDAG,,norte
2026-05-21T12:00:00+00:00,250501,Mexican Border,Tecate,Tecate,pasajeros,general,promedio-diario,107,,SANDAG,,norte
2026-05-22T12:00:00+00:00,250201,Mexican Border,Andrade,Andrade,pasajeros,general,promedio-diario,26,,SANDAG,,norte
2026-05-22T12:00:00+00:00,250201,Mexican Border,Andrade,Andrade,peatones,general,promedio-diario,0,,SANDAG,,norte
2026-05-22T12:00:00+00:00,250301,Mexican Border,Calexico East,Calexico East,carga,fast,promedio-diario,18,,SANDAG,,norte
2026-05-22T12:00:00+00:00,250301,Mexican Border,Calexico East,Calexico East,carga,general,promedio-diario,28,,SANDAG,,norte
2026-05-22T12:00:00+00:00,250301,Mexican Border,Calexico East,Calexico East,pasajeros,sentri,promedio-diario,13,,SANDAG,,norte
2026-05-22T12:00:00+00:00,250301,Mexican Border,Calexico East,Calexico East,pasajeros,general,promedio-diario,46,,SANDAG,,norte
2026-05-22T12:00:00+00:00,250301,Mexican Border,Calexico East,Calexico East,peatones,general,promedio-diario,5,,SANDAG,,norte
2026-05-22T12:00:00+00:00,250501,Mexican Border,Tecate,Tecate,peatones,general,promedio-diario,10,,SANDAG,,norte
2026-05-22T12:00:00+00:00,250501,Mexican Border,Tecate,Tecate,carga,general,promedio-diario,16,,SANDAG,,norte
2026-05-22T12:00:00+00:00,250501,Mexican Border,Tecate,Tecate,pasajeros,general,promedio-diario,94,,SANDAG,,norte
2026-05-23T12:00:00+00:00,250301,Mexican Border,Calexico East,Calexico East,pasajeros,sentri,promedio-diario,9,,SANDAG,,norte
2026-05-23T12:00:00+00:00,250301,Mexican Border,Calexico East,Calexico East,peatones,general,promedio-diario,5,,SANDAG,,norte
2026-05-23T12:00:00+00:00,250301,Mexican Border,Calexico East,Calexico East,pasajeros,general,promedio-diario,33,,SANDAG,,norte
2026-05-23T12:00:00+00:00,250201,Mexican Border,Andrade,Andrade,pasajeros,general,promedio-diario,33,,SANDAG,,norte
2026-05-23T12:00:00+00:00,250301,Mexican Border,Calexico East,Calexico East,carga,general,promedio-diario,8,,SANDAG,,norte
2026-05-23T12:00:00+00:00,250301,Mexican Border,Calexico East,Calexico East,carga,fast,promedio-diario,7,,SANDAG,,norte
2026-05-23T12:00:00+00:00,250201,Mexican Border,Andrade,Andrade,peatones,general,promedio-diario,1,,SANDAG,,norte
2026-05-23T12:00:00+00:00,250501,Mexican Border,Tecate,Tecate,pasajeros,general,promedio-diario,121,,SANDAG,,norte
2026-05-23T12:00:00+00:00,250501,Mexican Border,Tecate,Tecate,peatones,general,promedio-diario,6,,SANDAG,,norte
2026-05-24T12:00:00+00:00,250201,Mexican Border,Andrade,Andrade,pasajeros,general,promedio-diario,41,,SANDAG,,norte
2026-05-24T12:00:00+00:00,250301,Mexican Border,Calexico East,Calexico East,peatones,general,promedio-diario,5,,SANDAG,,norte
2026-05-24T12:00:00+00:00,250301,Mexican Border,Calexico East,Calexico East,pasajeros,general,promedio-diario,25,,SANDAG,,norte
2026-05-24T12:00:00+00:00,250301,Mexican Border,Calexico East,Calexico East,pasajeros,sentri,promedio-diario,8,,SANDAG,,norte
2026-05-24T12:00:00+00:00,250201,Mexican Border,Andrade,Andrade,peatones,general,promedio-diario,1,,SANDAG,,norte
2026-05-24T12:00:00+00:00,250501,Mexican Border,Tecate,Tecate,pasajeros,general,promedio-diario,102,,SANDAG,,norte
2026-05-24T12:00:00+00:00,250501,Mexican Border,Tecate,Tecate,peatones,general,promedio-diario,8,,SANDAG,,norte
2026-05-25T12:00:00+00:00,250201,Mexican Border,Andrade,Andrade,pasajeros,general,promedio-diario,51,,SANDAG,,norte
2026-05-25T12:00:00+00:00,250301,Mexican Border,Calexico East,Calexico East,carga,fast,promedio-diario,26,,SANDAG,,norte
2026-05-25T12:00:00+00:00,250301,Mexican Border,Calexico East,Calexico East,carga,general,promedio-diario,20,,SANDAG,,norte
2026-05-25T12:00:00+00:00,250301,Mexican Border,Calexico East,Calexico East,pasajeros,sentri,promedio-diario,11,,SANDAG,,norte
2026-05-25T12:00:00+00:00,250301,Mexican Border,Calexico East,Calexico East,pasajeros,general,promedio-diario,58,,SANDAG,,norte
2026-05-25T12:00:00+00:00,250301,Mexican Border,Calexico East,Calexico East,peatones,general,promedio-diario,5,,SANDAG,,norte
2026-05-25T12:00:00+00:00,250201,Mexican Border,Andrade,Andrade,peatones,general,promedio-diario,3,,SANDAG,,norte
2026-05-25T12:00:00+00:00,250501,Mexican Border,Tecate,Tecate,pasajeros,general,promedio-diario,189,,SANDAG,,norte
2026-05-25T12:00:00+00:00,250501,Mexican Border,Tecate,Tecate,peatones,general,promedio-diario,9,,SANDAG,,norte
2026-05-26T12:00:00+00:00,250301,Mexican Border,Calexico East,Calexico East,pasajeros,general,promedio-diario,77,,SANDAG,,norte
2026-05-26T12:00:00+00:00,250301,Mexican Border,Calexico East,Calexico East,peatones,general,promedio-diario,5,,SANDAG,,norte
2026-05-26T12:00:00+00:00,250301,Mexican Border,Calexico East,Calexico East,pasajeros,sentri,promedio-diario,12,,SANDAG,,norte
2026-05-26T12:00:00+00:00,250301,Mexican Border,Calexico East,Calexico East,carga,general,promedio-diario,41,,SANDAG,,norte
2026-05-26T12:00:00+00:00,250201,Mexican Border,Andrade,Andrade,peatones,general,promedio-diario,0,,SANDAG,,norte
2026-05-26T12:00:00+00:00,250201,Mexican Border,Andrade,Andrade,pasajeros,general,promedio-diario,83,,SANDAG,,norte
2026-05-26T12:00:00+00:00,250301,Mexican Border,Calexico East,Calexico East,carga,fast,promedio-diario,25,,SANDAG,,norte
2026-05-26T12:00:00+00:00,250501,Mexican Border,Tecate,Tecate,pasajeros,general,promedio-diario,108,,SANDAG,,norte
2026-05-26T12:00:00+00:00,250501,Mexican Border,Tecate,Tecate,carga,general,promedio-diario,16,,SANDAG,,norte
2026-05-26T12:00:00+00:00,250501,Mexican Border,Tecate,Tecate,peatones,general,promedio-diario,9,,SANDAG,,norte
2026-05-27T12:00:00+00:00,250201,Mexican Border,Andrade,Andrade,pasajeros,general,promedio-diario,64,,SANDAG,,norte
2026-05-27T12:00:00+00:00,250201,Mexican Border,Andrade,Andrade,peatones,general,promedio-diario,5,,SANDAG,,norte
2026-05-27T12:00:00+00:00,250301,Mexican Border,Calexico East,Calexico East,carga,fast,promedio-diario,14,,SANDAG,,norte
2026-05-27T12:00:00+00:00,250301,Mexican Border,Calexico East,Calexico East,carga,general,promedio-diario,20,,SANDAG,,norte
2026-05-27T12:00:00+00:00,250301,Mexican Border,Calexico East,Calexico East,pasajeros,sentri,promedio-diario,14,,SANDAG,,norte
2026-05-27T12:00:00+00:00,250301,Mexican Border,Calexico East,Calexico East,pasajeros,general,promedio-diario,56,,SANDAG,,norte
2026-05-27T12:00:00+00:00,250301,Mexican Border,Calexico East,Calexico East,peatones,general,promedio-diario,5,,SANDAG,,norte
2026-05-27T12:00:00+00:00,250501,Mexican Border,Tecate,Tecate,peatones,general,promedio-diario,8,,SANDAG,,norte
2026-05-27T12:00:00+00:00,250501,Mexican Border,Tecate,Tecate,carga,general,promedio-diario,18,,SANDAG,,norte
2026-05-27T12:00:00+00:00,250501,Mexican Border,Tecate,Tecate,pasajeros,general,promedio-diario,106,,SANDAG,,norte
2026-05-28T12:00:00+00:00,250301,Mexican Border,Calexico East,Calexico East,pasajeros,general,promedio-diario,44,,SANDAG,,norte
2026-05-28T12:00:00+00:00,250301,Mexican Border,Calexico East,Calexico East,peatones,general,promedio-diario,5,,SANDAG,,norte
2026-05-28T12:00:00+00:00,250301,Mexican Border,Calexico East,Calexico East,pasajeros,sentri,promedio-diario,8,,SANDAG,,norte
2026-05-28T12:00:00+00:00,250301,Mexican Border,Calexico East,Calexico East,carga,fast,promedio-diario,10,,SANDAG,,norte
2026-05-28T12:00:00+00:00,250201,Mexican Border,Andrade,Andrade,peatones,general,promedio-diario,1,,SANDAG,,norte
2026-05-28T12:00:00+00:00,250201,Mexican Border,Andrade,Andrade,pasajeros,general,promedio-diario,36,,SANDAG,,norte
2026-05-28T12:00:00+00:00,250301,Mexican Border,Calexico East,Calexico East,carga,general,promedio-diario,15,,SANDAG,,norte
2026-05-28T12:00:00+00:00,250501,Mexican Border,Tecate,Tecate,pasajeros,general,promedio-diario,84,,SANDAG,,norte
2026-05-28T12:00:00+00:00,250501,Mexican Border,Tecate,Tecate,carga,general,promedio-diario,8,,SANDAG,,norte
2026-05-28T12:00:00+00:00,250501,Mexican Border,Tecate,Tecate,peatones,general,promedio-diario,9,,SANDAG,,norte
2026-05-29T12:00:00+00:00,250301,Mexican Border,Calexico East,Calexico East,pasajeros,general,promedio-diario,44,,SANDAG,,norte
2026-05-29T12:00:00+00:00,250301,Mexican Border,Calexico East,Calexico East,peatones,general,promedio-diario,5,,SANDAG,,norte
2026-05-29T12:00:00+00:00,250201,Mexican Border,Andrade,Andrade,pasajeros,general,promedio-diario,0,,SANDAG,,norte
2026-05-29T12:00:00+00:00,250301,Mexican Border,Calexico East,Calexico East,pasajeros,sentri,promedio-diario,13,,SANDAG,,norte
2026-05-29T12:00:00+00:00,250301,Mexican Border,Calexico East,Calexico East,carga,general,promedio-diario,9,,SANDAG,,norte
2026-05-29T12:00:00+00:00,250301,Mexican Border,Calexico East,Calexico East,carga,fast,promedio-diario,10,,SANDAG,,norte
2026-05-29T12:00:00+00:00,250201,Mexican Border,Andrade,Andrade,peatones,general,promedio-diario,0,,SANDAG,,norte
2026-05-29T12:00:00+00:00,250501,Mexican Border,Tecate,Tecate,pasajeros,general,promedio-diario,60,,SANDAG,,norte
2026-05-29T12:00:00+00:00,250501,Mexican Border,Tecate,Tecate,peatones,general,promedio-diario,5,,SANDAG,,norte
2026-05-30T12:00:00+00:00,250301,Mexican Border,Calexico East,Calexico East,pasajeros,sentri,promedio-diario,10,,SANDAG,,norte
2026-05-30T12:00:00+00:00,250301,Mexican Border,Calexico East,Calexico East,peatones,general,promedio-diario,5,,SANDAG,,norte
2026-05-30T12:00:00+00:00,250301,Mexican Border,Calexico East,Calexico East,pasajeros,general,promedio-diario,28,,SANDAG,,norte
2026-05-30T12:00:00+00:00,250201,Mexican Border,Andrade,Andrade,peatones,general,promedio-diario,1,,SANDAG,,norte
2026-05-30T12:00:00+00:00,250301,Mexican Border,Calexico East,Calexico East,carga,general,promedio-diario,11,,SANDAG,,norte
2026-05-30T12:00:00+00:00,250301,Mexican Border,Calexico East,Calexico East,carga,fast,promedio-diario,7,,SANDAG,,norte
2026-05-30T12:00:00+00:00,250201,Mexican Border,Andrade,Andrade,pasajeros,general,promedio-diario,19,,SANDAG,,norte
2026-05-30T12:00:00+00:00,250501,Mexican Border,Tecate,Tecate,pasajeros,general,promedio-diario,118,,SANDAG,,norte
2026-05-30T12:00:00+00:00,250501,Mexican Border,Tecate,Tecate,peatones,general,promedio-diario,6,,SANDAG,,norte
2026-05-31T12:00:00+00:00,250201,Mexican Border,Andrade,Andrade,pasajeros,general,promedio-diario,55,,SANDAG,,norte
2026-05-31T12:00:00+00:00,250201,Mexican Border,Andrade,Andrade,peatones,general,promedio-diario,0,,SANDAG,,norte
2026-05-31T12:00:00+00:00,250301,Mexican Border,Calexico East,Calexico East,pasajeros,sentri,promedio-diario,14,,SANDAG,,norte
2026-05-31T12:00:00+00:00,250301,Mexican Border,Calexico East,Calexico East,pasajeros,general,promedio-diario,27,,SANDAG,,norte
2026-05-31T12:00:00+00:00,250301,Mexican Border,Calexico East,Calexico East,peatones,general,promedio-diario,5,,SANDAG,,norte
2026-05-31T12:00:00+00:00,250501,Mexican Border,Tecate,Tecate,pasajeros,general,promedio-diario,197,,SANDAG,,norte
2026-05-31T12:00:00+00:00,250501,Mexican Border,Tecate,Tecate,peatones,general,promedio-diario,7,,SANDAG,,norte
2026-06-01T12:00:00+00:00,250301,Mexican Border,Calexico East,Calexico East,pasajeros,general,promedio-diario,37,,SANDAG,,norte
2026-06-01T12:00:00+00:00,250301,Mexican Border,Calexico East,Calexico East,peatones,general,promedio-diario,4,,SANDAG,,norte
2026-06-01T12:00:00+00:00,250201,Mexican Border,Andrade,Andrade,peatones,general,promedio-diario,3,,SANDAG,,norte
2026-06-01T12:00:00+00:00,250301,Mexican Border,Calexico East,Calexico East,pasajeros,sentri,promedio-diario,11,,SANDAG,,norte
2026-06-01T12:00:00+00:00,250301,Mexican Border,Calexico East,Calexico East,carga,general,promedio-diario,38,,SANDAG,,norte
2026-06-01T12:00:00+00:00,250301,Mexican Border,Calexico East,Calexico East,carga,fast,promedio-diario,28,,SANDAG,,norte
2026-06-01T12:00:00+00:00,250201,Mexican Border,Andrade,Andrade,pasajeros,general,promedio-diario,41,,SANDAG,,norte
2026-06-01T12:00:00+00:00,250501,Mexican Border,Tecate,Tecate,pasajeros,general,promedio-diario,81,,SANDAG,,norte
2026-06-01T12:00:00+00:00,250501,Mexican Border,Tecate,Tecate,carga,general,promedio-diario,15,,SANDAG,,norte
2026-06-01T12:00:00+00:00,250501,Mexican Border,Tecate,Tecate,peatones,general,promedio-diario,9,,SANDAG,,norte
2026-06-02T12:00:00+00:00,250201,Mexican Border,Andrade,Andrade,pasajeros,general,promedio-diario,22,,SANDAG,,norte
2026-06-02T12:00:00+00:00,250201,Mexican Border,Andrade,Andrade,peatones,general,promedio-diario,0,,SANDAG,,norte
2026-06-02T12:00:00+00:00,250501,Mexican Border,Tecate,Tecate,carga,general,promedio-diario,15,,SANDAG,,norte
2026-06-02T12:00:00+00:00,250501,Mexican Border,Tecate,Tecate,pasajeros,general,promedio-diario,71,,SANDAG,,norte
2026-06-02T12:00:00+00:00,250501,Mexican Border,Tecate,Tecate,peatones,general,promedio-diario,10,,SANDAG,,norte
2026-06-03T12:00:00+00:00,250201,Mexican Border,Andrade,Andrade,pasajeros,general,promedio-diario,19,,SANDAG,,norte
2026-06-03T12:00:00+00:00,250201,Mexican Border,Andrade,Andrade,peatones,general,promedio-diario,0,,SANDAG,,norte
2026-06-03T12:00:00+00:00,250301,Mexican Border,Calexico East,Calexico East,carga,fast,promedio-diario,22,,SANDAG,,norte
2026-06-03T12:00:00+00:00,250301,Mexican Border,Calexico East,Calexico East,carga,general,promedio-diario,13,,SANDAG,,norte
2026-06-03T12:00:00+00:00,250301,Mexican Border,Calexico East,Calexico East,pasajeros,sentri,promedio-diario,14,,SANDAG,,norte
2026-06-03T12:00:00+00:00,250301,Mexican Border,Calexico East,Calexico East,pasajeros,general,promedio-diario,49,,SANDAG,,norte
2026-06-03T12:00:00+00:00,250301,Mexican Border,Calexico East,Calexico East,peatones,general,promedio-diario,5,,SANDAG,,norte
2026-06-03T12:00:00+00:00,250501,Mexican Border,Tecate,Tecate,pasajeros,general,promedio-diario,95,,SANDAG,,norte
2026-06-03T12:00:00+00:00,250501,Mexican Border,Tecate,Tecate,carga,general,promedio-diario,16,,SANDAG,,norte
2026-06-03T12:00:00+00:00,250501,Mexican Border,Tecate,Tecate,peatones,general,promedio-diario,12,,SANDAG,,norte
2026-06-04T12:00:00+00:00,250301,Mexican Border,Calexico East,Calexico East,pasajeros,general,promedio-diario,45,,SANDAG,,norte
2026-06-04T12:00:00+00:00,250301,Mexican Border,Calexico East,Calexico East,peatones,general,promedio-diario,5,,SANDAG,,norte
2026-06-04T12:00:00+00:00,250201,Mexican Border,Andrade,Andrade,pasajeros,general,promedio-diario,25,,SANDAG,,norte
2026-06-04T12:00:00+00:00,250301,Mexican Border,Calexico East,Calexico East,pasajeros,sentri,promedio-diario,11,,SANDAG,,norte
2026-06-04T12:00:00+00:00,250301,Mexican Border,Calexico East,Calexico East,carga,general,promedio-diario,21,,SANDAG,,norte
2026-06-04T12:00:00+00:00,250301,Mexican Border,Calexico East,Calexico East,carga,fast,promedio-diario,20,,SANDAG,,norte
2026-06-04T12:00:00+00:00,250201,Mexican Border,Andrade,Andrade,peatones,general,promedio-diario,1,,SANDAG,,norte
2026-06-04T12:00:00+00:00,250501,Mexican Border,Tecate,Tecate,peatones,general,promedio-diario,9,,SANDAG,,norte
2026-06-04T12:00:00+00:00,250501,Mexican Border,Tecate,Tecate,pasajeros,general,promedio-diario,110,,SANDAG,,norte
2026-06-04T12:00:00+00:00,250501,Mexican Border,Tecate,Tecate,carga,general,promedio-diario,9,,SANDAG,,norte
2026-06-05T12:00:00+00:00,250201,Mexican Border,Andrade,Andrade,peatones,general,promedio-diario,1,,SANDAG,,norte
2026-06-05T12:00:00+00:00,250301,Mexican Border,Calexico East,Calexico East,carga,fast,promedio-diario,23,,SANDAG,,norte
2026-06-05T12:00:00+00:00,250301,Mexican Border,Calexico East,Calexico East,carga,general,promedio-diario,28,,SANDAG,,norte
2026-06-05T12:00:00+00:00,250301,Mexican Border,Calexico East,Calexico East,pasajeros,sentri,promedio-diario,13,,SANDAG,,norte
2026-06-05T12:00:00+00:00,250301,Mexican Border,Calexico East,Calexico East,pasajeros,general,promedio-diario,52,,SANDAG,,norte
2026-06-05T12:00:00+00:00,250301,Mexican Border,Calexico East,Calexico East,peatones,general,promedio-diario,5,,SANDAG,,norte
2026-06-05T12:00:00+00:00,250201,Mexican Border,Andrade,Andrade,pasajeros,general,promedio-diario,24,,SANDAG,,norte
2026-06-05T12:00:00+00:00,250501,Mexican Border,Tecate,Tecate,carga,general,promedio-diario,28,,SANDAG,,norte
2026-06-05T12:00:00+00:00,250501,Mexican Border,Tecate,Tecate,pasajeros,general,promedio-diario,123,,SANDAG,,norte
2026-06-05T12:00:00+00:00,250501,Mexican Border,Tecate,Tecate,peatones,general,promedio-diario,10,,SANDAG,,norte
2026-06-06T12:00:00+00:00,250201,Mexican Border,Andrade,Andrade,pasajeros,general,promedio-diario,13,,SANDAG,,norte
2026-06-06T12:00:00+00:00,250201,Mexican Border,Andrade,Andrade,peatones,general,promedio-diario,0,,SANDAG,,norte
2026-06-06T12:00:00+00:00,250301,Mexican Border,Calexico East,Calexico East,carga,fast,promedio-diario,8,,SANDAG,,norte
2026-06-06T12:00:00+00:00,250301,Mexican Border,Calexico East,Calexico East,carga,general,promedio-diario,36,,SANDAG,,norte
2026-06-06T12:00:00+00:00,250301,Mexican Border,Calexico East,Calexico East,pasajeros,sentri,promedio-diario,13,,SANDAG,,norte
2026-06-06T12:00:00+00:00,250301,Mexican Border,Calexico East,Calexico East,pasajeros,general,promedio-diario,41,,SANDAG,,norte
2026-06-06T12:00:00+00:00,250301,Mexican Border,Calexico East,Calexico East,peatones,general,promedio-diario,5,,SANDAG,,norte
2026-06-06T12:00:00+00:00,250501,Mexican Border,Tecate,Tecate,pasajeros,general,promedio-diario,99,,SANDAG,,norte
2026-06-06T12:00:00+00:00,250501,Mexican Border,Tecate,Tecate,peatones,general,promedio-diario,6,,SANDAG,,norte
2026-06-07T12:00:00+00:00,250201,Mexican Border,Andrade,Andrade,pasajeros,general,promedio-diario,20,,SANDAG,,norte
2026-06-07T12:00:00+00:00,250201,Mexican Border,Andrade,Andrade,peatones,general,promedio-diario,0,,SANDAG,,norte
2026-06-07T12:00:00+00:00,250301,Mexican Border,Calexico East,Calexico East,pasajeros,sentri,promedio-diario,18,,SANDAG,,norte
2026-06-07T12:00:00+00:00,250301,Mexican Border,Calexico East,Calexico East,pasajeros,general,promedio-diario,83,,SANDAG,,norte
2026-06-07T12:00:00+00:00,250301,Mexican Border,Calexico East,Calexico East,peatones,general,promedio-diario,5,,SANDAG,,norte
2026-06-07T12:00:00+00:00,250501,Mexican Border,Tecate,Tecate,peatones,general,promedio-diario,9,,SANDAG,,norte
2026-06-07T12:00:00+00:00,250501,Mexican Border,Tecate,Tecate,pasajeros,general,promedio-diario,150,,SANDAG,,norte
2026-06-08T12:00:00+00:00,250201,Mexican Border,Andrade,Andrade,pasajeros,general,promedio-diario,61,,SANDAG,,norte
2026-06-08T12:00:00+00:00,250201,Mexican Border,Andrade,Andrade,peatones,general,promedio-diario,0,,SANDAG,,norte
2026-06-08T12:00:00+00:00,250301,Mexican Border,Calexico East,Calexico East,carga,fast,promedio-diario,17,,SANDAG,,norte
2026-06-08T12:00:00+00:00,250301,Mexican Border,Calexico East,Calexico East,carga,general,promedio-diario,24,,SANDAG,,norte
2026-06-08T12:00:00+00:00,250301,Mexican Border,Calexico East,Calexico East,pasajeros,sentri,promedio-diario,10,,SANDAG,,norte
2026-06-08T12:00:00+00:00,250301,Mexican Border,Calexico East,Calexico East,pasajeros,general,promedio-diario,58,,SANDAG,,norte
2026-06-08T12:00:00+00:00,250301,Mexican Border,Calexico East,Calexico East,peatones,general,promedio-diario,5,,SANDAG,,norte
2026-06-08T12:00:00+00:00,250501,Mexican Border,Tecate,Tecate,pasajeros,general,promedio-diario,91,,SANDAG,,norte
2026-06-08T12:00:00+00:00,250501,Mexican Border,Tecate,Tecate,carga,general,promedio-diario,23,,SANDAG,,norte
2026-06-08T12:00:00+00:00,250501,Mexican Border,Tecate,Tecate,peatones,general,promedio-diario,8,,SANDAG,,norte
2026-06-09T12:00:00+00:00,250301,Mexican Border,Calexico East,Calexico East,pasajeros,general,promedio-diario,51,,SANDAG,,norte
2026-06-09T12:00:00+00:00,250301,Mexican Border,Calexico East,Calexico East,peatones,general,promedio-diario,5,,SANDAG,,norte
2026-06-09T12:00:00+00:00,250201,Mexican Border,Andrade,Andrade,pasajeros,general,promedio-diario,47,,SANDAG,,norte
2026-06-09T12:00:00+00:00,250301,Mexican Border,Calexico East,Calexico East,pasajeros,sentri,promedio-diario,8,,SANDAG,,norte
2026-06-09T12:00:00+00:00,250301,Mexican Border,Calexico East,Calexico East,carga,general,promedio-diario,10,,SANDAG,,norte
2026-06-09T12:00:00+00:00,250301,Mexican Border,Calexico East,Calexico East,carga,fast,promedio-diario,9,,SANDAG,,norte
2026-06-09T12:00:00+00:00,250201,Mexican Border,Andrade,Andrade,peatones,general,promedio-diario,1,,SANDAG,,norte
2026-06-09T12:00:00+00:00,250501,Mexican Border,Tecate,Tecate,peatones,general,promedio-diario,9,,SANDAG,,norte
2026-06-09T12:00:00+00:00,250501,Mexican Border,Tecate,Tecate,pasajeros,general,promedio-diario,140,,SANDAG,,norte
2026-06-09T12:00:00+00:00,250501,Mexican Border,Tecate,Tecate,carga,general,promedio-diario,13,,SANDAG,,norte
2026-06-10T12:00:00+00:00,250201,Mexican Border,Andrade,Andrade,pasajeros,general,promedio-diario,27,,SANDAG,,norte
2026-06-10T12:00:00+00:00,250301,Mexican Border,Calexico East,Calexico East,carga,fast,promedio-diario,33,,SANDAG,,norte
2026-06-10T12:00:00+00:00,250301,Mexican Border,Calexico East,Calexico East,carga,general,promedio-diario,30,,SANDAG,,norte
2026-06-10T12:00:00+00:00,250301,Mexican Border,Calexico East,Calexico East,pasajeros,sentri,promedio-diario,10,,SANDAG,,norte
2026-06-10T12:00:00+00:00,250301,Mexican Border,Calexico East,Calexico East,pasajeros,general,promedio-diario,41,,SANDAG,,norte
2026-06-10T12:00:00+00:00,250301,Mexican Border,Calexico East,Calexico East,peatones,general,promedio-diario,5,,SANDAG,,norte
2026-06-10T12:00:00+00:00,250201,Mexican Border,Andrade,Andrade,peatones,general,promedio-diario,2,,SANDAG,,norte
2026-06-10T12:00:00+00:00,250501,Mexican Border,Tecate,Tecate,carga,general,promedio-diario,16,,SANDAG,,norte
2026-06-10T12:00:00+00:00,250501,Mexican Border,Tecate,Tecate,pasajeros,general,promedio-diario,81,,SANDAG,,norte
2026-06-10T12:00:00+00:00,250501,Mexican Border,Tecate,Tecate,peatones,general,promedio-diario,12,,SANDAG,,norte
2026-06-11T12:00:00+00:00,250201,Mexican Border,Andrade,Andrade,pasajeros,general,promedio-diario,36,,SANDAG,,norte
2026-06-11T12:00:00+00:00,250201,Mexican Border,Andrade,Andrade,peatones,general,promedio-diario,1,,SANDAG,,norte
2026-06-11T12:00:00+00:00,250301,Mexican Border,Calexico East,Calexico East,carga,fast,promedio-diario,13,,SANDAG,,norte
2026-06-11T12:00:00+00:00,250301,Mexican Border,Calexico East,Calexico East,carga,general,promedio-diario,12,,SANDAG,,norte
2026-06-11T12:00:00+00:00,250301,Mexican Border,Calexico East,Calexico East,pasajeros,sentri,promedio-diario,7,,SANDAG,,norte
2026-06-11T12:00:00+00:00,250301,Mexican Border,Calexico East,Calexico East,pasajeros,general,promedio-diario,57,,SANDAG,,norte
